subject,lottery,z1,z2,p1,ce,female,semester,highincome
5,5,23.323615160349853,5.830903790087463,0.05,6.705539358600583,1,2,0
5,6,87.46355685131195,0.0,0.5,28.425655976676385,1,2,0
5,7,29.15451895043732,11.661807580174926,0.5,17.346938775510203,1,2,0
5,8,11.661807580174926,0.0,0.95,8.454810495626822,1,2,0
5,9,-5.830903790087463,0.0,0.1,-5.393586005830904,1,2,0
5,10,29.15451895043732,11.661807580174926,0.25,15.597667638483964,1,2,0
5,11,29.15451895043732,11.661807580174926,0.75,19.09620991253644,1,2,0
5,12,23.323615160349853,5.830903790087463,0.25,10.64139941690962,1,2,0
5,13,-11.661807580174926,-5.830903790087463,0.9,-7.434402332361516,1,2,0
5,14,-11.661807580174926,0.0,0.05,-11.07871720116618,1,2,0
5,15,-29.15451895043732,-11.661807580174926,0.95,-15.597667638483964,1,2,0
5,16,29.15451895043732,11.661807580174926,0.95,23.46938775510204,1,2,0
5,17,29.15451895043732,11.661807580174926,0.05,13.848396501457726,1,2,0
5,18,-11.661807580174926,0.0,0.25,-8.454810495626822,1,2,0
5,19,-29.15451895043732,0.0,0.9,-9.475218658892128,1,2,0
5,20,11.661807580174926,0.0,0.25,3.206997084548105,1,2,0
5,21,-23.323615160349853,-5.830903790087463,0.25,-20.26239067055393,1,2,0
5,22,-11.661807580174926,0.0,0.75,-4.373177842565598,1,2,0
5,23,11.661807580174926,5.830903790087463,0.9,9.475218658892128,1,2,0
5,24,-29.15451895043732,0.0,0.5,-16.76384839650146,1,2,0
5,25,-29.15451895043732,-11.661807580174926,0.5,-22.59475218658892,1,2,0
5,26,5.830903790087463,0.0,0.9,3.6443148688046647,1,2,0
5,27,23.323615160349853,5.830903790087463,0.75,15.014577259475216,1,2,0
5,28,29.15451895043732,0.0,0.5,12.39067055393586,1,2,0
5,29,11.661807580174926,0.0,0.05,1.4577259475218658,1,2,0
5,30,11.661807580174926,5.830903790087463,0.1,7.434402332361516,1,2,0
5,31,-11.661807580174926,-5.830903790087463,0.1,-10.932944606413994,1,2,0
5,32,-5.830903790087463,0.0,0.5,-3.3527696793002915,1,2,0
5,33,-11.661807580174926,0.0,0.95,-3.7900874635568513,1,2,0
5,34,-11.661807580174926,-5.830903790087463,0.5,-8.892128279883382,1,2,0
5,35,23.323615160349853,5.830903790087463,0.95,18.513119533527696,1,2,0
5,36,-23.323615160349853,-5.830903790087463,0.5,-18.513119533527696,1,2,0
5,37,87.46355685131195,29.15451895043732,0.05,36.44314868804665,1,2,0
5,38,-23.323615160349853,-5.830903790087463,0.75,-12.39067055393586,1,2,0
5,39,23.323615160349853,5.830903790087463,0.5,11.51603498542274,1,2,0
5,40,-29.15451895043732,0.0,0.1,-26.96793002915452,1,2,0
5,41,-29.15451895043732,-11.661807580174926,0.05,-28.2798833819242,1,2,0
5,42,5.830903790087463,0.0,0.5,2.769679300291545,1,2,0
5,43,-29.15451895043732,-11.661807580174926,0.75,-18.221574344023324,1,2,0
5,44,29.15451895043732,0.0,0.1,5.1020408163265305,1,2,0
5,45,-23.323615160349853,-5.830903790087463,0.05,-22.01166180758017,1,2,0
5,46,-87.46355685131195,0.0,0.5,-45.91836734693877,1,2,0
5,47,-5.830903790087463,0.0,0.9,-1.8950437317784257,1,2,0
5,48,-23.323615160349853,-5.830903790087463,0.95,-10.64139941690962,1,2,0
5,49,11.661807580174926,0.0,0.75,7.288629737609329,1,2,0
5,50,-29.15451895043732,-11.661807580174926,0.25,-25.21865889212828,1,2,0
6,1,5.830903790087463,0.0,0.1,2.186588921282799,1,4,0
6,2,29.15451895043732,0.0,0.9,13.848396501457726,1,4,0
6,3,-87.46355685131195,-29.15451895043732,0.05,-71.42857142857143,1,4,0
6,4,11.661807580174926,5.830903790087463,0.5,8.892128279883382,1,4,0
6,5,23.323615160349853,5.830903790087463,0.05,8.892128279883382,1,4,0
6,6,87.46355685131195,0.0,0.5,15.306122448979592,1,4,0
6,7,29.15451895043732,11.661807580174926,0.5,18.221574344023324,1,4,0
6,8,11.661807580174926,0.0,0.95,5.53935860058309,1,4,0
6,9,-5.830903790087463,0.0,0.1,-5.1020408163265305,1,4,0
6,10,29.15451895043732,11.661807580174926,0.25,14.723032069970843,1,4,0
6,11,29.15451895043732,11.661807580174926,0.75,17.346938775510203,1,4,0
6,12,23.323615160349853,5.830903790087463,0.25,8.892128279883382,1,4,0
6,13,-11.661807580174926,-5.830903790087463,0.9,-8.892128279883382,1,4,0
6,14,-11.661807580174926,0.0,0.05,-11.07871720116618,1,4,0
6,15,-29.15451895043732,-11.661807580174926,0.95,-24.34402332361516,1,4,0
6,16,29.15451895043732,11.661807580174926,0.95,17.346938775510203,1,4,0
6,17,29.15451895043732,11.661807580174926,0.05,16.472303206997083,1,4,0
6,18,-11.661807580174926,0.0,0.25,-9.037900874635568,1,4,0
6,19,-29.15451895043732,0.0,0.9,-24.052478134110785,1,4,0
6,20,11.661807580174926,0.0,0.25,2.6239067055393583,1,4,0
6,21,-23.323615160349853,-5.830903790087463,0.25,-20.26239067055393,1,4,0
6,22,-11.661807580174926,0.0,0.75,-8.454810495626822,1,4,0
6,23,11.661807580174926,5.830903790087463,0.9,8.600583090379008,1,4,0
6,24,-29.15451895043732,0.0,0.5,-26.96793002915452,1,4,0
6,25,-29.15451895043732,-11.661807580174926,0.5,-28.2798833819242,1,4,0
6,26,5.830903790087463,0.0,0.9,2.769679300291545,1,4,0
6,27,23.323615160349853,5.830903790087463,0.75,8.017492711370261,1,4,0
6,28,29.15451895043732,0.0,0.5,5.1020408163265305,1,4,0
6,29,11.661807580174926,0.0,0.05,2.0408163265306123,1,4,0
6,30,11.661807580174926,5.830903790087463,0.1,6.851311953352769,1,4,0
6,31,-11.661807580174926,-5.830903790087463,0.1,-10.932944606413994,1,4,0
6,32,-5.830903790087463,0.0,0.5,-4.518950437317784,1,4,0
6,33,-11.661807580174926,0.0,0.95,-5.53935860058309,1,4,0
6,34,-11.661807580174926,-5.830903790087463,0.5,-11.370262390670554,1,4,0
6,35,23.323615160349853,5.830903790087463,0.95,12.39067055393586,1,4,0
6,36,-23.323615160349853,-5.830903790087463,0.5,-21.13702623906705,1,4,0
6,37,87.46355685131195,29.15451895043732,0.05,33.52769679300292,1,4,0
6,38,-23.323615160349853,-5.830903790087463,0.75,-17.638483965014576,1,4,0
6,39,23.323615160349853,5.830903790087463,0.5,8.892128279883382,1,4,0
6,40,-29.15451895043732,0.0,0.1,-26.96793002915452,1,4,0
6,41,-29.15451895043732,-11.661807580174926,0.05,-26.0932944606414,1,4,0
6,42,5.830903790087463,0.0,0.5,2.478134110787172,1,4,0
6,43,-29.15451895043732,-11.661807580174926,0.75,-24.34402332361516,1,4,0
6,44,29.15451895043732,0.0,0.1,5.1020408163265305,1,4,0
6,45,-23.323615160349853,-5.830903790087463,0.05,-22.01166180758017,1,4,0
6,46,-87.46355685131195,0.0,0.5,-83.09037900874635,1,4,0
6,47,-5.830903790087463,0.0,0.9,-4.518950437317784,1,4,0
6,48,-23.323615160349853,-5.830903790087463,0.95,-15.889212827988338,1,4,0
6,49,11.661807580174926,0.0,0.75,4.956268221574343,1,4,0
6,50,-29.15451895043732,-11.661807580174926,0.25,-26.96793002915452,1,4,0
7,1,5.830903790087463,0.0,0.1,2.769679300291545,1,2,0
7,2,29.15451895043732,0.0,0.9,12.39067055393586,1,2,0
7,3,-87.46355685131195,-29.15451895043732,0.05,-71.42857142857143,1,2,0
7,4,11.661807580174926,5.830903790087463,0.5,8.600583090379008,1,2,0
7,5,23.323615160349853,5.830903790087463,0.05,10.64139941690962,1,2,0
7,6,87.46355685131195,0.0,0.5,32.79883381924198,1,2,0
7,7,29.15451895043732,11.661807580174926,0.5,14.723032069970843,1,2,0
7,8,11.661807580174926,0.0,0.95,2.0408163265306123,1,2,0
7,9,-5.830903790087463,0.0,0.1,-3.3527696793002915,1,2,0
7,10,29.15451895043732,11.661807580174926,0.25,17.346938775510203,1,2,0
7,11,29.15451895043732,11.661807580174926,0.75,16.472303206997083,1,2,0
7,12,23.323615160349853,5.830903790087463,0.25,8.892128279883382,1,2,0
7,13,-11.661807580174926,-5.830903790087463,0.9,-8.600583090379008,1,2,0
7,14,-11.661807580174926,0.0,0.05,-7.288629737609329,1,2,0
7,15,-29.15451895043732,-11.661807580174926,0.95,-21.7201166180758,1,2,0
7,16,29.15451895043732,11.661807580174926,0.95,13.848396501457726,1,2,0
7,17,29.15451895043732,11.661807580174926,0.05,16.472303206997083,1,2,0
7,18,-11.661807580174926,0.0,0.25,-9.037900874635568,1,2,0
7,19,-29.15451895043732,0.0,0.9,-10.932944606413994,1,2,0
7,20,11.661807580174926,0.0,0.25,4.373177842565598,1,2,0
7,21,-23.323615160349853,-5.830903790087463,0.25,-20.26239067055393,1,2,0
7,22,-11.661807580174926,0.0,0.75,-6.705539358600583,1,2,0
7,23,11.661807580174926,5.830903790087463,0.9,6.851311953352769,1,2,0
7,24,-29.15451895043732,0.0,0.5,-18.221574344023324,1,2,0
7,25,-29.15451895043732,-11.661807580174926,0.5,-22.59475218658892,1,2,0
7,26,5.830903790087463,0.0,0.9,2.769679300291545,1,2,0
7,27,23.323615160349853,5.830903790087463,0.75,14.1399416909621,1,2,0
7,28,29.15451895043732,0.0,0.5,9.475218658892128,1,2,0
7,29,11.661807580174926,0.0,0.05,3.206997084548105,1,2,0
7,30,11.661807580174926,5.830903790087463,0.1,8.309037900874635,1,2,0
7,31,-11.661807580174926,-5.830903790087463,0.1,-10.058309037900877,1,2,0
7,32,-5.830903790087463,0.0,0.5,-4.227405247813411,1,2,0
7,33,-11.661807580174926,0.0,0.95,-5.53935860058309,1,2,0
7,34,-11.661807580174926,-5.830903790087463,0.5,-8.600583090379008,1,2,0
7,35,23.323615160349853,5.830903790087463,0.95,14.1399416909621,1,2,0
7,36,-23.323615160349853,-5.830903790087463,0.5,-16.76384839650146,1,2,0
7,37,87.46355685131195,29.15451895043732,0.05,33.52769679300292,1,2,0
7,38,-23.323615160349853,-5.830903790087463,0.75,-17.638483965014576,1,2,0
7,39,23.323615160349853,5.830903790087463,0.5,10.64139941690962,1,2,0
7,40,-29.15451895043732,0.0,0.1,-22.59475218658892,1,2,0
7,41,-29.15451895043732,-11.661807580174926,0.05,-24.34402332361516,1,2,0
7,42,5.830903790087463,0.0,0.5,3.3527696793002915,1,2,0
7,43,-29.15451895043732,-11.661807580174926,0.75,-19.97084548104956,1,2,0
7,44,29.15451895043732,0.0,0.1,9.475218658892128,1,2,0
7,45,-23.323615160349853,-5.830903790087463,0.05,-21.13702623906705,1,2,0
7,46,-87.46355685131195,0.0,0.5,-67.78425655976676,1,2,0
7,47,-5.830903790087463,0.0,0.9,-1.8950437317784257,1,2,0
7,48,-23.323615160349853,-5.830903790087463,0.95,-10.64139941690962,1,2,0
7,49,11.661807580174926,0.0,0.75,6.122448979591836,1,2,0
7,50,-29.15451895043732,-11.661807580174926,0.25,-24.34402332361516,1,2,0
8,1,5.830903790087463,0.0,0.1,2.186588921282799,1,4,0
8,2,29.15451895043732,0.0,0.9,22.59475218658892,1,4,0
8,3,-87.46355685131195,-29.15451895043732,0.05,-80.17492711370262,1,4,0
8,4,11.661807580174926,5.830903790087463,0.5,8.600583090379008,1,4,0
8,5,23.323615160349853,5.830903790087463,0.05,9.7667638483965,1,4,0
8,6,87.46355685131195,0.0,0.5,32.79883381924198,1,4,0
8,7,29.15451895043732,11.661807580174926,0.5,23.46938775510204,1,4,0
8,8,11.661807580174926,0.0,0.95,10.787172011661808,1,4,0
8,9,-5.830903790087463,0.0,0.1,-3.6443148688046647,1,4,0
8,10,29.15451895043732,11.661807580174926,0.25,19.09620991253644,1,4,0
8,11,29.15451895043732,11.661807580174926,0.75,24.34402332361516,1,4,0
8,12,23.323615160349853,5.830903790087463,0.25,10.64139941690962,1,4,0
8,13,-11.661807580174926,-5.830903790087463,0.9,-7.142857142857142,1,4,0
8,14,-11.661807580174926,0.0,0.05,-7.871720116618075,1,4,0
8,15,-29.15451895043732,-11.661807580174926,0.95,-14.723032069970843,1,4,0
8,16,29.15451895043732,11.661807580174926,0.95,26.96793002915452,1,4,0
8,17,29.15451895043732,11.661807580174926,0.05,16.472303206997083,1,4,0
8,18,-11.661807580174926,0.0,0.25,-6.122448979591836,1,4,0
8,19,-29.15451895043732,0.0,0.9,-5.1020408163265305,1,4,0
8,20,11.661807580174926,0.0,0.25,4.373177842565598,1,4,0
8,21,-23.323615160349853,-5.830903790087463,0.25,-17.638483965014576,1,4,0
8,22,-11.661807580174926,0.0,0.75,-2.6239067055393583,1,4,0
8,23,11.661807580174926,5.830903790087463,0.9,10.349854227405247,1,4,0
8,24,-29.15451895043732,0.0,0.5,-18.221574344023324,1,4,0
8,25,-29.15451895043732,-11.661807580174926,0.5,-11.661807580174926,1,4,0
8,26,5.830903790087463,0.0,0.9,5.830903790087463,1,4,0
8,27,23.323615160349853,5.830903790087463,0.75,17.638483965014576,1,4,0
8,28,29.15451895043732,0.0,0.5,13.848396501457726,1,4,0
8,29,11.661807580174926,0.0,0.05,5.53935860058309,1,4,0
8,30,11.661807580174926,5.830903790087463,0.1,7.142857142857142,1,4,0
8,31,-11.661807580174926,-5.830903790087463,0.1,-8.892128279883382,1,4,0
8,32,-5.830903790087463,0.0,0.5,-3.6443148688046647,1,4,0
8,33,-11.661807580174926,0.0,0.95,-2.0408163265306123,1,4,0
8,34,-11.661807580174926,-5.830903790087463,0.5,-8.600583090379008,1,4,0
8,35,23.323615160349853,5.830903790087463,0.95,22.01166180758017,1,4,0
8,36,-23.323615160349853,-5.830903790087463,0.5,-15.014577259475216,1,4,0
8,37,87.46355685131195,29.15451895043732,0.05,36.44314868804665,1,4,0
8,38,-23.323615160349853,-5.830903790087463,0.75,-8.017492711370261,1,4,0
8,39,23.323615160349853,5.830903790087463,0.5,12.39067055393586,1,4,0
8,40,-29.15451895043732,0.0,0.1,-21.13702623906705,1,4,0
8,41,-29.15451895043732,-11.661807580174926,0.05,-26.0932944606414,1,4,0
8,42,5.830903790087463,0.0,0.5,3.061224489795918,1,4,0
8,43,-29.15451895043732,-11.661807580174926,0.75,-17.346938775510203,1,4,0
8,44,29.15451895043732,0.0,0.1,5.1020408163265305,1,4,0
8,45,-23.323615160349853,-5.830903790087463,0.05,-20.26239067055393,1,4,0
8,46,-87.46355685131195,0.0,0.5,-59.03790087463557,1,4,0
8,47,-5.830903790087463,0.0,0.9,-0.7288629737609329,1,4,0
8,48,-23.323615160349853,-5.830903790087463,0.95,-5.830903790087463,1,4,0
8,49,11.661807580174926,0.0,0.75,9.620991253644316,1,4,0
8,50,-29.15451895043732,-11.661807580174926,0.25,-21.7201166180758,1,4,0
9,9,-5.830903790087463,0.0,0.1,-4.518950437317784,1,2,0
9,15,-29.15451895043732,-11.661807580174926,0.95,-15.597667638483964,1,2,0
9,8,11.661807580174926,0.0,0.95,7.871720116618075,1,2,0
9,13,-11.661807580174926,-5.830903790087463,0.9,-6.851311953352769,1,2,0
9,14,-11.661807580174926,0.0,0.05,-10.20408163265306,1,2,0
9,28,29.15451895043732,0.0,0.5,13.848396501457726,1,2,0
9,29,11.661807580174926,0.0,0.05,1.4577259475218658,1,2,0
9,30,11.661807580174926,5.830903790087463,0.1,6.851311953352769,1,2,0
9,31,-11.661807580174926,-5.830903790087463,0.1,-10.349854227405247,1,2,0
9,32,-5.830903790087463,0.0,0.5,-3.6443148688046647,1,2,0
9,33,-11.661807580174926,0.0,0.95,-1.4577259475218658,1,2,0
9,34,-11.661807580174926,-5.830903790087463,0.5,-8.017492711370261,1,2,0
9,35,23.323615160349853,5.830903790087463,0.95,20.26239067055393,1,2,0
9,10,29.15451895043732,11.661807580174926,0.25,17.346938775510203,1,2,0
9,11,29.15451895043732,11.661807580174926,0.75,21.7201166180758,1,2,0
9,12,23.323615160349853,5.830903790087463,0.25,8.892128279883382,1,2,0
9,26,5.830903790087463,0.0,0.9,4.518950437317784,1,2,0
9,27,23.323615160349853,5.830903790087463,0.75,17.638483965014576,1,2,0
9,1,5.830903790087463,0.0,0.1,1.3119533527696792,1,2,0
9,2,29.15451895043732,0.0,0.9,19.67930029154519,1,2,0
9,3,-87.46355685131195,-29.15451895043732,0.05,-74.34402332361516,1,2,0
9,4,11.661807580174926,5.830903790087463,0.5,7.725947521865889,1,2,0
9,5,23.323615160349853,5.830903790087463,0.05,8.017492711370261,1,2,0
9,6,87.46355685131195,0.0,0.5,24.052478134110785,1,2,0
9,7,29.15451895043732,11.661807580174926,0.5,19.97084548104956,1,2,0
9,47,-5.830903790087463,0.0,0.9,-1.3119533527696792,1,2,0
9,48,-23.323615160349853,-5.830903790087463,0.95,-7.142857142857142,1,2,0
9,49,11.661807580174926,0.0,0.75,7.288629737609329,1,2,0
9,50,-29.15451895043732,-11.661807580174926,0.25,-22.59475218658892,1,2,0
9,25,-29.15451895043732,-11.661807580174926,0.5,-22.59475218658892,1,2,0
9,38,-23.323615160349853,-5.830903790087463,0.75,-11.51603498542274,1,2,0
9,39,23.323615160349853,5.830903790087463,0.5,15.889212827988338,1,2,0
9,40,-29.15451895043732,0.0,0.1,-24.052478134110785,1,2,0
9,16,29.15451895043732,11.661807580174926,0.95,22.59475218658892,1,2,0
9,17,29.15451895043732,11.661807580174926,0.05,12.973760932944606,1,2,0
9,18,-11.661807580174926,0.0,0.25,-9.037900874635568,1,2,0
9,19,-29.15451895043732,0.0,0.9,-6.559766763848396,1,2,0
9,20,11.661807580174926,0.0,0.25,2.6239067055393583,1,2,0
9,21,-23.323615160349853,-5.830903790087463,0.25,-17.638483965014576,1,2,0
9,22,-11.661807580174926,0.0,0.75,-3.206997084548105,1,2,0
9,23,11.661807580174926,5.830903790087463,0.9,9.183673469387754,1,2,0
9,24,-29.15451895043732,0.0,0.5,-16.76384839650146,1,2,0
9,37,87.46355685131195,29.15451895043732,0.05,36.44314868804665,1,2,0
9,42,5.830903790087463,0.0,0.5,2.769679300291545,1,2,0
9,43,-29.15451895043732,-11.661807580174926,0.75,-17.346938775510203,1,2,0
9,44,29.15451895043732,0.0,0.1,5.1020408163265305,1,2,0
9,41,-29.15451895043732,-11.661807580174926,0.05,-26.0932944606414,1,2,0
9,46,-87.46355685131195,0.0,0.5,-67.78425655976676,1,2,0
9,45,-23.323615160349853,-5.830903790087463,0.05,-20.26239067055393,1,2,0
9,36,-23.323615160349853,-5.830903790087463,0.5,-14.1399416909621,1,2,0
10,3,-87.46355685131195,-29.15451895043732,0.05,-29.15451895043732,1,2,0
10,4,11.661807580174926,5.830903790087463,0.5,8.892128279883382,1,2,0
10,2,29.15451895043732,0.0,0.9,12.39067055393586,1,2,0
10,23,11.661807580174926,5.830903790087463,0.9,11.661807580174926,1,2,0
10,24,-29.15451895043732,0.0,0.5,-9.475218658892128,1,2,0
10,1,5.830903790087463,0.0,0.1,0.2915451895043731,1,2,0
10,14,-11.661807580174926,0.0,0.05,-5.53935860058309,1,2,0
10,15,-29.15451895043732,-11.661807580174926,0.95,-11.661807580174926,1,2,0
10,16,29.15451895043732,11.661807580174926,0.95,29.15451895043732,1,2,0
10,17,29.15451895043732,11.661807580174926,0.05,23.46938775510204,1,2,0
10,18,-11.661807580174926,0.0,0.25,-4.956268221574343,1,2,0
10,19,-29.15451895043732,0.0,0.9,0.0,1,2,0
10,20,11.661807580174926,0.0,0.25,8.454810495626822,1,2,0
10,21,-23.323615160349853,-5.830903790087463,0.25,-14.1399416909621,1,2,0
10,22,-11.661807580174926,0.0,0.75,-5.53935860058309,1,2,0
10,37,87.46355685131195,29.15451895043732,0.05,87.46355685131195,1,2,0
10,38,-23.323615160349853,-5.830903790087463,0.75,-12.39067055393586,1,2,0
10,39,23.323615160349853,5.830903790087463,0.5,17.638483965014576,1,2,0
10,40,-29.15451895043732,0.0,0.1,-10.932944606413994,1,2,0
10,41,-29.15451895043732,-11.661807580174926,0.05,-11.661807580174926,1,2,0
10,42,5.830903790087463,0.0,0.5,5.830903790087463,1,2,0
10,43,-29.15451895043732,-11.661807580174926,0.75,-13.848396501457726,1,2,0
10,44,29.15451895043732,0.0,0.1,12.39067055393586,1,2,0
10,45,-23.323615160349853,-5.830903790087463,0.05,-12.39067055393586,1,2,0
10,46,-87.46355685131195,0.0,0.5,-32.79883381924198,1,2,0
10,47,-5.830903790087463,0.0,0.9,0.0,1,2,0
10,48,-23.323615160349853,-5.830903790087463,0.95,-5.830903790087463,1,2,0
10,49,11.661807580174926,0.0,0.75,9.037900874635568,1,2,0
10,50,-29.15451895043732,-11.661807580174926,0.25,-11.661807580174926,1,2,0
10,10,29.15451895043732,11.661807580174926,0.25,29.15451895043732,1,2,0
10,11,29.15451895043732,11.661807580174926,0.75,29.15451895043732,1,2,0
10,12,23.323615160349853,5.830903790087463,0.25,18.513119533527696,1,2,0
10,13,-11.661807580174926,-5.830903790087463,0.9,-8.892128279883382,1,2,0
10,27,23.323615160349853,5.830903790087463,0.75,23.323615160349853,1,2,0
10,28,29.15451895043732,0.0,0.5,24.052478134110785,1,2,0
10,29,11.661807580174926,0.0,0.05,5.53935860058309,1,2,0
10,30,11.661807580174926,5.830903790087463,0.1,8.600583090379008,1,2,0
10,31,-11.661807580174926,-5.830903790087463,0.1,-5.830903790087463,1,2,0
10,32,-5.830903790087463,0.0,0.5,-2.478134110787172,1,2,0
10,33,-11.661807580174926,0.0,0.95,-2.0408163265306123,1,2,0
10,34,-11.661807580174926,-5.830903790087463,0.5,-5.830903790087463,1,2,0
10,35,23.323615160349853,5.830903790087463,0.95,23.323615160349853,1,2,0
10,36,-23.323615160349853,-5.830903790087463,0.5,-8.892128279883382,1,2,0
10,5,23.323615160349853,5.830903790087463,0.05,12.39067055393586,1,2,0
10,25,-29.15451895043732,-11.661807580174926,0.5,-11.661807580174926,1,2,0
10,26,5.830903790087463,0.0,0.9,5.1020408163265305,1,2,0
10,8,11.661807580174926,0.0,0.95,5.53935860058309,1,2,0
10,9,-5.830903790087463,0.0,0.1,0.0,1,2,0
10,6,87.46355685131195,0.0,0.5,76.53061224489795,1,2,0
10,7,29.15451895043732,11.661807580174926,0.5,20.84548104956268,1,2,0
11,6,87.46355685131195,0.0,0.5,24.052478134110785,1,4,0
11,16,29.15451895043732,11.661807580174926,0.95,27.84256559766764,1,4,0
11,8,11.661807580174926,0.0,0.95,8.454810495626822,1,4,0
11,9,-5.830903790087463,0.0,0.1,-3.6443148688046647,1,4,0
11,10,29.15451895043732,11.661807580174926,0.25,17.346938775510203,1,4,0
11,7,29.15451895043732,11.661807580174926,0.5,20.84548104956268,1,4,0
11,29,11.661807580174926,0.0,0.05,1.4577259475218658,1,4,0
11,30,11.661807580174926,5.830903790087463,0.1,7.142857142857142,1,4,0
11,31,-11.661807580174926,-5.830903790087463,0.1,-9.7667638483965,1,4,0
11,32,-5.830903790087463,0.0,0.5,-2.478134110787172,1,4,0
11,33,-11.661807580174926,0.0,0.95,-0.8746355685131195,1,4,0
11,34,-11.661807580174926,-5.830903790087463,0.5,-8.600583090379008,1,4,0
11,35,23.323615160349853,5.830903790087463,0.95,21.13702623906705,1,4,0
11,36,-23.323615160349853,-5.830903790087463,0.5,-15.014577259475216,1,4,0
11,11,29.15451895043732,11.661807580174926,0.75,25.21865889212828,1,4,0
11,12,23.323615160349853,5.830903790087463,0.25,11.51603498542274,1,4,0
11,13,-11.661807580174926,-5.830903790087463,0.9,-7.142857142857142,1,4,0
11,14,-11.661807580174926,0.0,0.05,-10.20408163265306,1,4,0
11,15,-29.15451895043732,-11.661807580174926,0.95,-12.973760932944606,1,4,0
11,42,5.830903790087463,0.0,0.5,2.478134110787172,1,4,0
11,43,-29.15451895043732,-11.661807580174926,0.75,-16.472303206997083,1,4,0
11,44,29.15451895043732,0.0,0.1,5.1020408163265305,1,4,0
11,45,-23.323615160349853,-5.830903790087463,0.05,-21.13702623906705,1,4,0
11,46,-87.46355685131195,0.0,0.5,-67.78425655976676,1,4,0
11,47,-5.830903790087463,0.0,0.9,-0.7288629737609329,1,4,0
11,48,-23.323615160349853,-5.830903790087463,0.95,-21.13702623906705,1,4,0
11,49,11.661807580174926,0.0,0.75,4.373177842565598,1,4,0
11,50,-29.15451895043732,-11.661807580174926,0.25,-25.21865889212828,1,4,0
11,24,-29.15451895043732,0.0,0.5,-15.306122448979592,1,4,0
11,25,-29.15451895043732,-11.661807580174926,0.5,-19.09620991253644,1,4,0
11,26,5.830903790087463,0.0,0.9,5.393586005830904,1,4,0
11,27,23.323615160349853,5.830903790087463,0.75,18.513119533527696,1,4,0
11,28,29.15451895043732,0.0,0.5,13.848396501457726,1,4,0
11,1,5.830903790087463,0.0,0.1,1.020408163265306,1,4,0
11,17,29.15451895043732,11.661807580174926,0.05,12.536443148688043,1,4,0
11,18,-11.661807580174926,0.0,0.25,-8.454810495626822,1,4,0
11,19,-29.15451895043732,0.0,0.9,-5.1020408163265305,1,4,0
11,20,11.661807580174926,0.0,0.25,2.6239067055393583,1,4,0
11,21,-23.323615160349853,-5.830903790087463,0.25,-17.638483965014576,1,4,0
11,22,-11.661807580174926,0.0,0.75,-2.0408163265306123,1,4,0
11,23,11.661807580174926,5.830903790087463,0.9,11.224489795918366,1,4,0
11,37,87.46355685131195,29.15451895043732,0.05,42.27405247813411,1,4,0
11,38,-23.323615160349853,-5.830903790087463,0.75,-11.51603498542274,1,4,0
11,39,23.323615160349853,5.830903790087463,0.5,13.26530612244898,1,4,0
11,40,-29.15451895043732,0.0,0.1,-25.51020408163265,1,4,0
11,41,-29.15451895043732,-11.661807580174926,0.05,-26.96793002915452,1,4,0
11,5,23.323615160349853,5.830903790087463,0.05,6.705539358600583,1,4,0
11,2,29.15451895043732,0.0,0.9,22.59475218658892,1,4,0
11,3,-87.46355685131195,-29.15451895043732,0.05,-83.09037900874635,1,4,0
11,4,11.661807580174926,5.830903790087463,0.5,8.309037900874635,1,4,0
12,6,87.46355685131195,0.0,0.5,24.052478134110785,1,8,0
12,23,11.661807580174926,5.830903790087463,0.9,8.309037900874635,1,8,0
12,24,-29.15451895043732,0.0,0.5,-22.59475218658892,1,8,0
12,25,-29.15451895043732,-11.661807580174926,0.5,-24.34402332361516,1,8,0
12,1,5.830903790087463,0.0,0.1,1.6034985422740524,1,8,0
12,2,29.15451895043732,0.0,0.9,10.932944606413994,1,8,0
12,3,-87.46355685131195,-29.15451895043732,0.05,-74.34402332361516,1,8,0
12,4,11.661807580174926,5.830903790087463,0.5,8.600583090379008,1,8,0
12,5,23.323615160349853,5.830903790087463,0.05,9.7667638483965,1,8,0
12,18,-11.661807580174926,0.0,0.25,-9.037900874635568,1,8,0
12,19,-29.15451895043732,0.0,0.9,-18.221574344023324,1,8,0
12,20,11.661807580174926,0.0,0.25,2.6239067055393583,1,8,0
12,21,-23.323615160349853,-5.830903790087463,0.25,-19.387755102040817,1,8,0
12,22,-11.661807580174926,0.0,0.75,-7.288629737609329,1,8,0
12,34,-11.661807580174926,-5.830903790087463,0.5,-8.892128279883382,1,8,0
12,35,23.323615160349853,5.830903790087463,0.95,18.513119533527696,1,8,0
12,36,-23.323615160349853,-5.830903790087463,0.5,-18.513119533527696,1,8,0
12,37,87.46355685131195,29.15451895043732,0.05,39.35860058309038,1,8,0
12,38,-23.323615160349853,-5.830903790087463,0.75,-18.513119533527696,1,8,0
12,39,23.323615160349853,5.830903790087463,0.5,10.64139941690962,1,8,0
12,40,-29.15451895043732,0.0,0.1,-24.052478134110785,1,8,0
12,41,-29.15451895043732,-11.661807580174926,0.05,-26.0932944606414,1,8,0
12,42,5.830903790087463,0.0,0.5,2.186588921282799,1,8,0
12,43,-29.15451895043732,-11.661807580174926,0.75,-20.84548104956268,1,8,0
12,44,29.15451895043732,0.0,0.1,3.6443148688046647,1,8,0
